,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,work_phone,phone,email,occyp_type,family_size,begin_month,credit,Age,worked_year
330,0,0,0,0,270000.0,1,0,3,0,0,1,1,7,1,-18,2,53,34
331,1,1,0,0,157500.0,4,1,0,0,0,0,0,4,2,-37,2,43,2
332,0,0,0,0,180000.0,4,0,0,0,0,0,0,7,2,-16,1,48,29
333,1,1,1,0,184500.0,1,1,0,0,0,0,0,3,2,0,1,38,0
334,0,0,0,1,270000.0,4,0,3,0,0,0,0,1,2,-60,2,45,3
335,0,0,1,0,99000.0,1,1,0,0,1,1,0,0,2,-39,2,51,23
336,0,1,1,0,432000.0,3,2,0,0,0,1,1,3,2,-31,0,35,3
337,1,0,1,0,180000.0,3,0,0,0,1,1,0,9,2,-11,0,52,9
338,0,0,1,0,247500.0,2,0,0,0,0,0,0,18,2,-28,2,63,999
339,0,0,1,2,180000.0,4,0,0,0,0,1,0,0,4,-37,2,35,0
340,0,1,1,0,117000.0,4,0,0,0,0,0,0,2,2,-20,2,47,5
341,0,1,1,2,121500.0,4,2,0,0,1,1,0,1,4,-26,2,31,0
342,0,1,1,4,112500.0,4,1,0,0,0,0,0,1,6,-12,0,37,5
343,0,1,1,0,90000.0,2,0,0,0,0,0,0,18,2,-36,2,59,999
344,0,1,1,0,99000.0,4,0,0,0,0,0,0,0,2,-33,2,58,6
345,0,0,1,0,180000.0,2,0,0,0,0,0,0,18,2,-2,1,49,999
346,1,0,0,0,225000.0,4,1,1,0,1,0,0,0,1,-40,2,28,5
347,0,0,0,1,135000.0,4,0,0,0,0,1,0,0,3,-6,1,40,4
348,1,1,1,0,180000.0,4,0,0,0,0,0,0,0,2,-34,2,25,4
349,1,0,0,0,135000.0,3,0,2,0,0,1,0,4,2,-11,2,54,2
350,0,0,1,0,787500.0,1,1,0,0,0,0,1,3,2,-1,1,47,4
351,0,0,1,0,270000.0,4,0,0,0,0,0,0,5,2,-34,2,50,28
352,0,0,1,0,81000.0,3,0,0,0,0,0,0,8,2,-16,2,49,1
353,0,0,0,0,180000.0,4,0,2,0,1,0,0,7,2,-4,2,29,5
354,1,1,1,0,247500.0,4,0,0,0,1,0,0,0,2,-44,2,30,10
355,0,1,1,0,225000.0,3,1,1,1,0,0,0,1,1,-24,2,27,3
356,1,0,1,0,234000.0,4,0,0,3,1,0,0,0,2,-7,2,41,4
357,1,1,1,0,225000.0,2,1,0,0,0,0,0,18,2,-31,1,66,999
358,1,1,1,0,81000.0,2,0,0,0,0,1,0,18,2,-33,2,63,999
359,0,0,1,1,135000.0,4,0,0,0,1,1,0,0,3,-48,1,28,9
360,0,0,1,0,126000.0,3,1,3,0,0,0,0,3,1,-12,2,44,8
361,1,1,1,2,225000.0,4,0,0,3,0,0,0,0,4,-6,1,36,15
362,0,0,0,0,180000.0,2,0,4,0,0,0,0,18,1,-9,0,63,999
363,1,1,0,0,306000.0,4,1,0,0,1,0,0,6,2,-17,1,36,8
364,0,0,0,0,67500.0,2,0,4,0,0,0,0,18,1,-6,2,63,999
365,0,0,1,0,90000.0,2,0,0,0,0,1,0,18,2,-2,1,60,999
366,0,0,1,0,112500.0,1,0,0,0,1,0,1,1,2,-33,2,39,12
367,1,1,1,0,247500.0,4,0,0,0,1,0,0,0,2,-24,2,40,20
368,0,0,1,0,108000.0,4,0,3,0,0,0,0,0,1,-55,2,45,5
369,1,1,1,0,135000.0,3,0,0,0,0,0,0,0,2,-34,2,50,11
370,0,1,1,1,279000.0,4,1,2,0,1,1,0,3,3,-33,2,44,10
371,0,0,0,0,112500.0,3,0,0,0,0,0,0,5,2,-27,2,54,2
372,1,1,1,0,405000.0,3,0,0,0,0,0,1,3,2,-25,1,57,3
373,0,1,1,1,450000.0,3,0,0,0,0,1,1,1,3,-49,2,47,1
374,1,1,1,1,900000.0,3,1,2,0,0,0,0,5,3,-26,2,46,7
375,0,0,1,0,270000.0,2,1,0,0,0,0,0,18,2,-22,2,57,999
376,1,1,1,1,148500.0,4,0,0,0,0,0,0,0,3,-14,2,41,14
377,0,0,1,2,90000.0,4,1,0,0,0,0,0,3,4,-37,1,34,2
378,1,1,0,0,270000.0,3,1,3,0,0,1,0,0,1,-20,2,32,6
379,0,0,1,0,112500.0,4,0,0,0,1,0,0,2,2,-27,2,40,5
380,0,1,0,0,135000.0,3,1,0,0,0,0,0,1,2,-7,2,54,34
381,0,1,0,0,180000.0,4,0,0,0,0,0,0,3,2,-7,1,52,20
382,1,1,0,2,378000.0,3,1,0,0,0,0,1,9,4,-22,2,29,3
383,0,0,1,0,99000.0,2,0,4,0,0,1,0,18,1,-1,1,62,999
384,0,1,1,0,360000.0,1,1,3,0,0,0,0,1,1,-23,2,53,5
385,0,0,1,0,81000.0,4,0,2,0,0,1,0,12,2,-7,2,24,3
386,0,1,1,0,180000.0,3,2,0,0,0,0,1,5,2,-1,1,47,8
387,0,0,1,0,630000.0,1,1,0,0,0,0,0,3,2,-21,2,58,13
388,0,1,1,0,225000.0,3,1,0,0,0,0,0,2,2,-11,2,29,3
389,0,0,0,1,81000.0,4,0,0,0,0,1,0,8,3,-41,2,39,4
390,0,0,0,1,90000.0,2,0,0,0,0,0,0,18,3,0,1,50,999
391,1,0,0,2,225000.0,4,1,2,0,1,0,0,0,4,-7,2,46,8
392,1,1,0,2,112500.0,4,0,0,0,0,1,0,0,4,-51,2,36,1
393,0,0,1,1,202500.0,4,2,0,0,0,1,0,2,3,-53,2,29,3
394,1,1,1,0,112500.0,4,0,0,0,1,0,0,4,2,-58,2,50,1
395,1,0,0,2,180000.0,4,0,0,0,0,0,1,0,4,-58,1,27,6
396,0,0,1,0,135000.0,2,0,4,0,0,0,0,18,1,-18,2,60,999
397,0,0,1,0,67500.0,2,0,0,0,0,1,0,18,2,-9,2,56,999
398,0,0,1,0,247500.0,3,1,1,0,0,0,0,8,1,-20,2,32,7
399,1,0,1,0,31500.0,2,0,0,0,0,0,0,18,2,-7,0,62,999
400,0,0,1,0,247500.0,3,0,0,0,0,0,0,8,2,-1,1,26,2
401,0,1,0,0,135000.0,1,1,0,0,0,0,0,1,2,-19,2,42,8
402,0,1,1,0,29250.0,2,0,0,0,0,0,0,18,2,-41,0,55,999
403,0,0,1,0,72000.0,2,0,0,0,0,0,0,18,2,-5,2,60,999
404,0,0,1,0,112500.0,3,1,2,0,1,1,0,1,2,-5,1,27,1
405,0,0,0,0,135000.0,1,0,0,0,0,0,0,5,2,-44,1,57,10
406,0,0,1,0,270000.0,2,1,0,0,0,0,0,18,2,-3,1,61,999
407,1,1,0,0,202500.0,2,1,0,0,0,0,0,18,2,-18,2,55,999
408,0,0,1,0,135000.0,4,3,2,0,0,0,0,0,2,-27,2,41,3
409,0,0,0,1,157500.0,4,1,0,0,0,1,0,6,3,-19,0,37,8
410,0,0,1,3,180000.0,1,1,0,0,0,0,0,1,5,-7,2,44,20
411,1,1,1,0,202500.0,2,0,0,0,0,0,0,18,2,-27,2,56,999
412,0,0,1,1,166500.0,4,0,2,0,0,0,1,0,3,-34,2,34,5
413,1,1,1,0,94500.0,2,0,0,0,0,0,0,18,2,-10,0,57,999
414,0,1,1,0,247500.0,4,0,1,1,0,0,0,2,1,-58,0,32,1
415,0,0,0,0,180000.0,4,0,4,0,0,0,0,1,1,-17,2,67,12
416,1,0,0,1,225000.0,3,0,0,1,0,0,0,4,3,-21,2,49,5
417,0,0,0,0,225000.0,1,0,0,1,0,1,0,7,2,-29,1,34,1
418,1,0,0,0,157500.0,3,0,2,0,0,0,0,9,2,-17,2,33,1
419,1,1,1,0,135000.0,4,0,0,0,0,1,0,12,2,-7,1,51,9
420,1,1,1,0,180000.0,4,1,0,1,0,0,0,0,2,-6,1,30,4
421,0,1,0,0,180000.0,4,0,0,0,0,0,0,7,2,-16,2,28,4
422,1,0,0,2,135000.0,4,0,0,0,0,0,0,0,4,-25,1,37,1
423,1,0,1,2,148500.0,3,0,0,2,1,1,0,0,4,0,0,43,12
424,0,0,1,1,112500.0,3,0,0,0,1,1,0,2,3,-26,2,30,5
425,0,0,1,0,135000.0,2,0,0,0,0,1,0,18,2,-15,1,57,999
426,0,0,1,0,90000.0,1,1,0,0,0,0,0,8,2,-18,2,49,10
427,1,0,1,0,270000.0,4,0,0,0,0,1,0,0,2,-30,0,51,9
428,1,0,1,2,112500.0,4,0,0,0,0,1,0,0,4,-1,0,58,27
429,0,0,1,0,135000.0,2,0,0,0,0,0,0,18,2,-28,2,59,999
430,0,1,1,0,139500.0,3,2,0,0,0,0,0,5,2,-33,0,42,6
431,0,0,0,1,135000.0,3,0,0,1,0,0,0,2,3,-29,2,37,3
432,1,0,1,0,270000.0,4,0,0,1,1,0,0,0,2,-34,0,40,8
433,1,0,0,0,225000.0,1,0,0,0,1,1,0,4,2,-19,2,41,1
434,0,0,1,0,121500.0,3,0,0,0,0,0,0,1,2,-11,2,49,9
435,0,1,0,0,225000.0,2,0,0,0,0,0,0,18,2,-31,2,56,999
436,1,0,0,0,225000.0,4,1,0,0,0,0,1,2,2,-18,2,33,4
437,1,1,0,1,135000.0,4,1,0,0,0,0,0,0,3,-18,0,35,3
438,1,1,0,0,360000.0,4,1,2,0,1,0,0,3,2,-55,1,32,8
439,0,0,1,0,112500.0,2,0,1,0,0,1,0,18,1,-42,2,55,999
440,0,0,0,0,112500.0,2,0,0,0,0,0,0,18,2,-9,2,61,999
441,1,1,1,1,157500.0,1,1,0,0,0,0,0,1,3,-17,2,32,7
442,1,0,1,0,337500.0,4,1,0,0,0,0,0,3,2,-43,2,36,14
443,0,1,1,1,315000.0,4,2,1,0,0,0,0,1,2,-1,0,32,6
444,1,0,0,0,121500.0,4,0,0,0,0,1,0,0,2,-47,0,28,2
445,0,1,0,1,67500.0,1,1,0,0,1,0,0,5,3,-1,1,38,15
446,0,0,0,0,108000.0,2,0,4,0,0,0,0,18,1,-32,2,61,999
447,0,0,0,0,144000.0,2,0,3,0,0,0,0,18,1,-28,2,59,999
448,1,1,0,2,225000.0,1,1,0,1,0,0,0,5,4,-38,1,30,4
449,0,0,1,0,121500.0,2,0,4,0,0,0,0,18,1,-34,0,58,999
450,1,1,0,0,157500.0,1,0,0,0,1,0,0,0,2,-32,2,41,9
451,0,1,1,0,270000.0,3,0,0,0,0,0,0,0,2,-3,1,49,23
452,0,1,1,1,180000.0,4,1,1,0,0,0,0,2,2,-60,2,39,8
453,0,0,1,0,45000.0,2,0,0,0,0,1,0,18,2,-15,2,57,999
454,0,0,0,0,180000.0,3,0,2,2,0,0,0,0,2,-21,2,56,1
455,0,0,0,0,135000.0,3,2,1,0,0,0,0,6,1,-37,2,48,1
456,0,1,1,0,81000.0,4,0,0,0,0,1,0,11,2,-30,2,55,21
457,0,1,1,1,112500.0,3,1,2,0,0,0,1,1,3,-17,2,29,8
458,1,1,1,0,157500.0,4,0,0,0,0,0,0,0,2,-30,2,29,4
459,0,0,0,0,112500.0,4,1,1,1,1,1,0,5,1,-34,2,30,0
460,1,0,1,1,202500.0,1,1,0,0,0,0,0,1,3,-50,2,29,6
461,1,0,1,0,211500.0,4,0,1,0,1,1,0,1,1,-32,2,28,3
462,0,0,0,2,112500.0,3,0,0,0,0,1,0,2,4,-10,1,33,4
463,0,1,1,0,157500.0,4,2,0,0,1,1,0,1,2,-10,1,26,4
464,0,0,1,0,247500.0,3,1,4,0,0,1,0,3,1,-14,2,64,3
465,0,0,1,0,202500.0,3,0,0,0,0,0,0,3,2,-7,2,49,5
466,1,1,1,1,193500.0,4,0,0,0,1,0,0,1,3,-41,2,29,6
467,1,1,0,0,225000.0,4,0,0,0,0,0,0,4,2,-10,1,27,4
468,0,0,1,0,90000.0,4,1,1,0,0,0,0,0,1,-45,2,59,13
469,0,0,0,0,108000.0,3,0,0,0,0,1,0,0,2,-11,2,52,3
470,0,0,1,0,135000.0,3,0,0,0,0,0,0,0,2,-32,0,51,31
471,1,0,1,0,270000.0,4,0,0,0,0,0,0,1,2,-31,1,34,5
472,0,0,1,0,157500.0,2,0,1,0,0,0,0,18,1,-34,1,56,999
473,0,0,0,0,135000.0,3,0,1,0,1,0,0,2,1,-3,1,36,1
474,0,0,1,0,81000.0,1,1,4,0,0,0,0,5,1,-33,1,53,18
475,1,1,0,0,247500.0,3,1,0,0,1,0,0,4,2,-40,2,45,2
476,1,0,0,3,180000.0,4,0,0,0,0,0,0,0,5,-52,2,39,10
477,0,1,1,0,126000.0,2,0,0,0,0,0,0,18,2,-43,2,64,999
478,0,0,1,0,121500.0,3,0,0,0,0,0,0,1,2,-26,2,49,9
479,0,0,1,1,90000.0,1,1,0,0,0,0,1,1,3,-11,1,27,3
480,0,0,1,1,180000.0,4,1,0,0,0,0,1,2,3,-46,1,33,2
481,1,0,0,0,180000.0,4,0,0,0,0,1,0,0,2,-29,2,37,13
482,0,1,0,0,360000.0,4,1,0,0,1,1,1,3,2,-24,2,34,12
483,0,1,0,0,225000.0,3,1,0,1,0,0,0,6,2,-10,2,32,0
484,0,0,1,0,189000.0,2,2,4,0,0,0,0,18,1,-7,2,60,999
485,0,0,1,0,270000.0,4,1,1,0,0,1,0,3,1,-5,2,64,9
486,0,1,1,1,184500.0,3,0,0,0,0,0,0,3,3,-10,2,44,4
487,1,1,1,0,270000.0,4,0,1,0,0,0,0,0,1,-7,0,38,4
488,0,0,1,0,103500.0,3,1,2,1,0,0,0,0,2,-43,2,25,6
489,0,0,1,0,112500.0,4,0,0,0,0,1,0,2,2,-4,2,36,0
490,1,1,0,0,427500.0,4,1,0,0,1,0,0,3,2,-48,2,46,4
491,1,0,1,1,270000.0,3,0,0,0,0,0,0,0,3,-11,2,43,13
492,0,0,1,0,180000.0,4,0,0,0,0,0,0,0,2,-38,2,50,8
493,0,0,1,0,67500.0,2,0,1,0,0,1,1,18,1,-18,2,46,999
494,0,0,1,3,103500.0,4,0,0,0,1,0,0,0,5,-10,2,33,13
495,1,1,0,0,112500.0,4,0,2,0,0,1,0,0,2,-20,1,27,5
496,0,0,0,1,135000.0,4,0,2,0,0,0,0,0,3,-14,2,28,3
497,1,1,0,1,207000.0,1,0,0,1,0,0,0,4,3,-59,2,42,3
498,1,0,1,0,135000.0,4,1,0,0,0,0,1,0,2,-6,2,42,1
499,0,0,1,0,225000.0,2,0,0,0,0,1,0,18,2,-8,0,62,999
500,0,0,1,0,112500.0,2,0,4,0,0,0,0,18,1,-5,2,64,999
501,1,0,1,0,49500.0,2,0,2,0,0,0,0,18,2,-1,0,61,999
502,1,0,1,0,108000.0,2,0,0,0,0,0,0,18,2,-1,1,67,999
503,0,0,1,3,157500.0,4,1,0,0,0,0,0,6,5,-17,2,39,1
504,0,0,1,0,103500.0,3,1,0,0,0,0,0,10,2,-5,2,52,2
505,0,1,0,0,270000.0,4,1,0,0,0,1,0,7,2,-18,1,55,3
506,0,0,0,1,180000.0,3,2,0,0,1,1,0,5,3,-6,2,40,20
507,1,0,1,0,112500.0,2,0,0,0,0,0,0,18,2,-35,1,63,999
508,0,0,1,0,65250.0,2,0,4,0,0,1,0,18,1,-34,1,54,999
509,0,0,1,0,360000.0,2,0,0,0,0,0,0,18,2,-12,1,63,999
510,1,1,0,1,202500.0,3,1,0,2,0,0,0,4,3,-30,2,43,2
511,0,0,1,0,265500.0,4,0,0,0,1,1,0,2,2,-45,2,44,9
512,0,0,1,0,135000.0,4,0,0,0,0,1,0,2,2,-47,2,46,4
513,0,0,0,1,202500.0,4,1,2,1,0,0,0,5,3,-37,2,34,2
514,1,0,0,0,270000.0,4,0,0,1,1,1,0,0,2,-40,2,32,2
515,0,0,1,0,112500.0,2,0,4,0,0,0,0,18,1,-55,2,63,999
516,0,0,1,0,135000.0,4,0,4,0,0,1,0,3,1,-8,2,39,3
517,0,0,1,0,112500.0,2,1,0,0,0,0,0,18,2,-6,1,60,999
518,0,0,1,0,112500.0,4,0,0,3,0,0,0,2,2,-39,2,44,25
519,1,0,0,0,135000.0,4,0,1,0,1,0,0,0,1,-3,1,23,2
520,0,1,1,0,427500.0,2,1,0,0,0,1,0,18,2,-15,2,65,999
521,0,0,0,0,315000.0,3,1,0,0,1,1,1,2,2,-37,2,44,1
522,0,0,1,0,76500.0,4,0,0,0,0,0,0,2,2,-43,2,45,5
523,0,0,0,0,135000.0,3,0,0,0,0,0,0,2,2,-32,2,48,12
524,0,0,1,0,180000.0,2,0,0,0,0,1,0,18,2,-20,2,61,999
525,1,1,0,0,234000.0,4,0,0,0,1,1,0,0,2,-32,1,53,2
526,0,0,1,0,261000.0,3,0,3,0,0,1,0,5,1,-6,2,54,5
527,0,0,0,1,157500.0,3,0,0,0,0,0,0,2,3,-18,2,42,5
528,1,0,1,0,450000.0,3,0,1,1,0,0,0,3,1,-16,0,28,4
529,0,0,1,0,157500.0,2,0,3,0,0,0,0,18,1,-55,2,58,999
530,0,0,1,0,180000.0,1,1,0,0,0,0,0,1,2,-28,2,48,3
531,1,1,0,2,427500.0,3,1,0,0,1,0,0,3,4,-44,2,41,18
532,0,0,0,0,247500.0,4,0,0,0,1,0,0,0,2,-38,2,42,2
533,0,0,1,1,157500.0,4,0,0,0,0,0,0,0,3,-52,2,35,16
534,0,0,1,0,225000.0,3,1,1,0,0,0,0,1,1,-44,2,56,25
535,1,1,1,0,126000.0,4,0,0,0,0,0,0,0,2,-31,2,41,7
536,0,0,1,0,135000.0,4,1,0,0,0,0,0,0,2,-5,0,36,4
537,0,0,1,2,270000.0,3,1,0,0,0,0,1,14,4,-39,2,42,6
538,0,0,1,0,135000.0,4,0,1,0,1,0,0,0,1,-59,2,48,5
539,1,1,0,0,360000.0,1,1,0,0,0,0,0,1,2,-51,2,27,5
540,1,1,1,0,103500.0,4,0,0,0,0,0,0,0,2,-23,2,51,4
541,1,0,0,0,135000.0,4,0,2,4,0,0,0,12,2,-35,0,32,4
542,0,0,0,0,157500.0,4,1,1,0,0,0,1,2,1,-1,1,35,1
543,1,1,0,0,148500.0,4,0,2,0,1,1,0,0,2,-11,2,30,10
544,0,0,1,0,112500.0,2,0,2,0,0,1,0,18,2,-21,2,58,999
545,0,0,1,1,135000.0,4,0,0,0,0,0,0,13,3,-37,2,37,5
546,0,0,1,0,76500.0,2,0,0,0,0,1,0,18,2,-12,2,57,999
547,1,0,0,1,225000.0,3,0,0,1,0,0,0,4,3,-21,0,49,5
548,0,0,1,0,180000.0,4,0,0,0,0,0,0,10,2,-10,2,51,5
549,0,0,0,0,216000.0,4,0,3,0,1,0,0,10,1,-48,2,55,2
550,1,1,0,0,121500.0,4,0,0,0,0,1,0,0,2,-6,2,41,19
551,0,0,1,0,247500.0,3,0,0,0,0,0,0,2,2,-16,2,41,2
552,0,0,0,1,135000.0,1,1,0,0,1,0,0,3,3,-27,2,26,3
553,1,1,1,0,202500.0,3,0,0,3,0,0,0,4,2,-22,2,29,7
554,0,0,1,1,126000.0,4,0,0,0,1,1,0,10,3,-33,2,31,3
555,0,0,1,2,135000.0,4,0,0,0,0,0,0,2,4,-25,2,35,4
556,0,1,1,0,112500.0,4,1,0,0,0,0,1,6,2,-35,1,31,6
557,0,0,1,0,40500.0,2,0,0,0,0,0,0,18,2,-44,2,58,999
558,1,1,1,0,157500.0,4,0,0,0,0,0,1,4,2,-36,2,47,2
559,0,0,1,0,225000.0,4,0,4,0,1,0,0,5,1,-57,2,54,7
560,0,0,1,0,121500.0,4,0,0,0,0,0,0,7,2,-32,1,60,4
561,0,1,0,0,108000.0,4,0,0,1,1,0,0,2,2,-24,2,34,9
562,0,0,1,0,135000.0,4,0,0,0,0,0,0,10,2,-12,0,50,14
563,1,1,0,0,135000.0,4,0,0,0,0,0,0,4,2,-33,2,50,10
564,0,0,0,2,225000.0,4,0,0,1,0,0,0,2,4,-29,2,33,6
565,1,0,1,1,225000.0,4,0,0,0,1,1,0,0,3,-15,0,44,5
566,0,0,1,0,90000.0,4,1,2,0,0,0,0,7,2,-3,1,44,3
567,0,1,1,0,315000.0,3,0,0,0,0,0,1,1,2,-46,1,43,15
568,0,0,0,0,121500.0,2,0,3,0,0,0,0,18,1,-14,2,64,999
569,0,0,1,1,157500.0,1,0,0,0,0,0,0,3,3,-40,2,45,8
570,0,0,1,0,135000.0,2,0,0,0,0,0,0,18,2,-13,2,63,999
571,1,0,0,0,81000.0,4,0,0,1,1,0,0,0,2,-21,2,31,2
572,1,1,1,0,135000.0,2,1,0,0,0,0,0,18,2,-42,2,64,999
573,1,1,0,2,234000.0,1,0,0,0,0,1,0,0,4,0,1,28,9
574,0,0,1,0,81000.0,4,0,0,0,0,0,0,12,2,-59,2,42,16
575,0,0,0,0,216000.0,2,0,0,0,0,0,0,18,2,-2,1,63,999
576,1,0,1,0,427500.0,3,1,1,0,0,1,1,0,1,-51,2,43,11
577,1,1,1,1,315000.0,4,0,3,0,0,0,0,3,2,-58,1,45,2
578,0,0,1,0,135000.0,2,0,4,0,0,1,0,18,1,-16,1,62,999
579,0,0,1,0,157500.0,4,1,0,0,0,0,1,7,2,-7,1,42,8
580,0,1,1,1,157500.0,3,0,0,0,0,0,0,0,3,-6,2,38,12
581,1,0,0,2,180000.0,4,0,0,0,0,0,1,0,4,-54,1,27,6
582,1,1,1,0,225000.0,3,0,0,0,0,0,0,1,2,-8,2,53,3
583,1,0,1,1,112500.0,4,0,0,0,0,0,0,0,3,0,0,50,14
584,1,1,0,0,360000.0,1,1,0,0,0,0,0,1,2,-12,2,27,5
585,1,1,1,2,225000.0,4,1,0,0,0,0,0,4,4,-34,2,37,3
586,0,0,0,2,121500.0,4,1,0,0,0,0,0,16,4,-2,0,32,2
587,0,0,0,2,135000.0,4,0,0,1,0,0,0,1,4,-38,2,31,5
588,0,0,1,0,270000.0,2,0,0,0,0,1,0,18,2,-42,2,59,999
589,1,1,1,0,112500.0,4,0,0,0,0,0,0,0,2,-12,0,45,3
590,1,1,1,2,265500.0,4,1,0,0,0,0,0,0,4,-2,1,32,5
591,1,0,1,0,225000.0,4,0,0,0,0,0,0,0,2,-53,2,58,4
592,0,0,1,0,135000.0,2,0,0,0,0,0,0,18,2,-7,2,59,999
593,0,0,1,0,225000.0,2,0,3,0,0,0,0,18,1,-9,0,55,999
594,0,0,1,0,180000.0,4,0,0,0,0,0,0,0,2,-6,0,38,8
595,0,1,0,0,112500.0,4,0,0,2,0,1,0,2,2,-57,2,48,3
596,0,0,1,0,225000.0,4,0,0,0,0,0,0,0,2,-19,2,57,15
597,0,0,1,0,135000.0,2,0,0,0,0,0,0,18,2,-7,2,61,999
598,0,0,0,0,202500.0,1,1,0,1,0,1,0,1,2,-19,1,40,4
599,0,0,1,0,81000.0,2,0,4,0,0,0,0,18,1,-47,2,65,999
600,0,0,1,0,135000.0,4,0,0,0,0,0,0,0,2,-32,2,43,8
601,0,0,1,0,247500.0,3,1,1,0,0,0,1,1,1,-54,2,33,6
602,0,0,1,0,90000.0,2,0,0,0,0,0,1,18,2,-7,2,61,999
603,0,0,0,1,180000.0,4,2,0,1,0,0,0,2,3,-13,2,27,7
604,0,0,1,0,247500.0,2,0,4,2,0,0,0,18,1,-31,2,61,999
605,0,0,0,1,112500.0,3,0,1,0,0,0,0,5,2,-11,2,37,7
606,1,0,0,1,292500.0,1,0,0,0,0,1,0,4,3,-27,2,42,21
607,0,0,1,1,99000.0,4,0,0,0,1,0,0,2,3,-25,1,29,0
608,0,1,1,0,175500.0,2,1,0,0,0,1,0,18,2,-14,1,60,999
609,0,0,1,2,135000.0,4,2,0,0,0,0,1,2,4,-15,2,29,6
610,0,0,1,1,126000.0,4,1,0,0,1,1,1,2,3,-2,1,35,4
611,1,0,0,0,157500.0,3,0,2,2,1,0,0,9,2,-13,2,40,7
612,0,0,1,1,157500.0,4,0,0,0,1,1,0,2,3,-38,2,47,3
613,1,0,1,0,148500.0,4,0,0,0,0,0,0,0,2,-49,2,51,14
614,0,0,1,0,247500.0,4,0,0,0,1,1,0,0,2,-29,0,31,7
615,0,0,0,0,270000.0,4,0,4,0,0,0,0,8,1,-43,0,51,1
616,1,1,0,1,202500.0,4,0,3,1,1,0,0,0,2,-31,0,38,2
617,0,0,1,0,81000.0,4,0,0,0,0,0,0,0,2,-39,2,46,2
618,0,0,1,0,126000.0,2,0,0,0,0,0,0,18,2,-4,2,57,999
619,1,0,1,0,225000.0,4,0,1,0,0,0,0,4,1,0,0,27,1
620,1,0,1,1,360000.0,4,0,2,0,0,0,0,2,3,-42,1,32,7
621,0,0,0,0,90000.0,2,0,4,0,0,1,0,18,1,-3,1,59,999
622,1,0,0,0,121500.0,4,1,0,0,0,0,0,0,2,-32,2,27,8
623,1,0,1,0,126000.0,2,0,0,3,0,0,0,18,2,-42,2,45,999
624,1,0,1,0,162000.0,4,0,1,0,0,0,0,9,1,-3,1,31,2
625,0,0,1,0,157500.0,3,0,3,1,0,0,0,0,1,-4,1,53,1
626,0,1,1,0,135000.0,4,0,0,0,0,0,0,1,2,-51,1,45,4
627,0,1,1,1,94500.0,4,0,0,0,0,0,0,3,3,-32,2,54,19
628,0,0,1,0,189000.0,4,0,0,0,0,0,0,2,2,-5,2,45,4
629,0,0,1,0,112500.0,2,0,2,0,0,1,0,18,2,-27,2,55,999
630,0,0,1,0,135000.0,2,1,0,0,0,1,1,18,2,-13,2,65,999
631,0,0,1,0,81000.0,2,0,0,0,0,0,0,18,2,-53,2,61,999
632,1,1,1,0,135000.0,4,0,1,0,1,1,0,0,1,-35,2,29,2
633,1,1,1,1,427500.0,4,1,0,0,0,0,0,3,3,-23,2,41,1
634,0,0,1,0,90000.0,3,0,3,0,0,0,1,7,1,-34,2,54,2
635,0,0,1,0,193500.0,1,1,0,0,0,0,0,1,2,-15,2,30,3
636,0,0,1,0,270000.0,3,1,1,0,0,1,1,11,1,-12,0,38,8
637,0,1,0,0,157500.0,4,2,0,1,1,1,0,4,2,-13,0,25,2
638,1,1,1,2,225000.0,4,0,0,0,1,1,0,0,4,-12,2,27,2
639,0,0,1,0,112500.0,4,0,4,0,0,0,0,0,1,-42,2,49,9
640,1,0,1,2,270000.0,4,0,1,0,0,0,0,0,3,-53,2,31,11
641,1,0,0,0,360000.0,4,2,1,2,0,1,1,0,1,-6,1,34,8
642,0,0,1,0,270000.0,4,1,0,0,0,0,0,2,2,0,1,46,5
643,1,1,1,1,157500.0,4,1,0,0,0,0,0,0,3,-20,1,26,8
644,1,1,1,0,360000.0,4,2,0,0,1,1,0,2,2,-14,0,27,0
645,1,1,1,0,90000.0,4,0,0,1,1,0,0,0,2,-13,0,31,8
646,1,1,1,0,135000.0,4,3,2,0,0,0,0,0,2,-9,1,34,1
647,0,0,1,0,297000.0,3,0,1,3,0,0,0,0,1,-15,1,42,9
648,1,1,1,1,270000.0,4,1,0,0,0,0,0,3,3,-8,1,47,12
649,0,1,1,0,135000.0,2,1,0,0,0,0,0,18,2,-27,2,55,999
650,1,1,1,1,292500.0,4,0,0,0,0,1,0,0,3,-41,2,46,12
651,1,0,1,0,180000.0,2,0,2,0,0,0,0,18,2,-20,2,65,999
652,0,0,1,0,135000.0,4,0,0,0,0,0,0,13,2,-6,2,44,3
653,0,1,0,0,112500.0,4,0,0,0,0,0,0,0,2,-50,2,28,9
654,0,0,0,0,180000.0,3,0,0,0,0,0,0,3,2,-24,2,65,17
655,0,0,0,0,211500.0,3,1,0,1,1,1,0,0,2,-55,2,40,13
656,0,0,1,2,67500.0,4,0,0,0,0,0,0,2,4,-9,1,33,2
657,1,1,0,2,225000.0,4,0,0,0,0,0,0,4,4,-51,2,40,6
658,0,0,1,0,202500.0,4,0,0,0,0,1,0,7,2,-7,2,50,2
659,0,0,0,0,90000.0,2,0,4,0,0,1,0,18,1,-41,1,59,999
660,0,0,1,1,112500.0,3,0,0,0,0,0,0,2,3,-38,2,36,2
